cod_ibge;Municipio;Ano;Grupos Numero;Grupos;População
3544004;Rio das Pedras;2020;3;Alto;34416
3544004;Rio das Pedras;2022;3;Alto;31315
3544004;Rio das Pedras;2024;3;Alto;31478
3544103;Rio Grande da Serra;2014;1;Baixo;46326
3544103;Rio Grande da Serra;2016;2;Médio;47508
3544103;Rio Grande da Serra;2018;3;Alto;48648
3544103;Rio Grande da Serra;2020;2;Médio;49816
3544103;Rio Grande da Serra;2022;3;Alto;44169
3544103;Rio Grande da Serra;2024;2;Médio;43872
3544202;Riolândia;2014;1;Baixo;10910
3544202;Riolândia;2016;2;Médio;11084
3544202;Riolândia;2018;3;Alto;11256
3544202;Riolândia;2020;3;Alto;11431
3544202;Riolândia;2022;3;Alto;10311
3544202;Riolândia;2024;3;Alto;10237
3544251;Rosana;2014;1;Baixo;19058
3544251;Rosana;2016;2;Médio;18791
3544251;Rosana;2018;2;Médio;18588
3544251;Rosana;2020;3;Alto;18387
3544251;Rosana;2022;3;Alto;17455
3544251;Rosana;2024;3;Alto;16902
3544301;Roseira;2014;1;Baixo;10029
3544301;Roseira;2016;2;Médio;10240
3544301;Roseira;2018;3;Alto;10439
3544301;Roseira;2020;4;Muito alto;10642
3544301;Roseira;2022;2;Médio;10823
3544301;Roseira;2024;3;Alto;10994
3544400;Rubiácea;2014;3;Alto;2887
3544400;Rubiácea;2016;3;Alto;2965
3544400;Rubiácea;2018;3;Alto;3034
3544400;Rubiácea;2020;3;Alto;3106
3544400;Rubiácea;2022;3;Alto;2700
3544400;Rubiácea;2024;2;Médio;2668
3544509;Rubinéia;2014;3;Alto;2919
3544509;Rubinéia;2016;3;Alto;2945
3544509;Rubinéia;2018;4;Muito alto;2967
3544509;Rubinéia;2020;3;Alto;2989
3544509;Rubinéia;2022;3;Alto;3825
3544509;Rubinéia;2024;4;Muito alto;3951
3544608;Sabino;2014;1;Baixo;5326
3544608;Sabino;2016;2;Médio;5377
3544608;Sabino;2018;1;Baixo;5422
3544608;Sabino;2020;2;Médio;5468
3544608;Sabino;2022;2;Médio;5113
3544608;Sabino;2024;1;Baixo;5057
3544707;Sagres;2014;1;Baixo;2372
3544707;Sagres;2016;2;Médio;2365
3544707;Sagres;2018;2;Médio;2363
3544707;Sagres;2020;2;Médio;2362
3544707;Sagres;2022;2;Médio;2473
3544707;Sagres;2024;4;Muito alto;2465
3544806;Sales;2014;2;Médio;5714
3544806;Sales;2016;2;Médio;5836
3544806;Sales;2018;3;Alto;5942
3544806;Sales;2020;3;Alto;6050
3544806;Sales;2022;3;Alto;6430
3544806;Sales;2024;3;Alto;6573
3544905;Sales Oliveira;2014;3;Alto;10975
3544905;Sales Oliveira;2016;2;Médio;11169
3544905;Sales Oliveira;2018;3;Alto;11342
3544905;Sales Oliveira;2020;3;Alto;11518
3544905;Sales Oliveira;2022;3;Alto;11405
3544905;Sales Oliveira;2024;3;Alto;11491
3545001;Salesópolis;2014;1;Baixo;16104
3545001;Salesópolis;2016;2;Médio;16346
3545001;Salesópolis;2018;2;Médio;16590
3545001;Salesópolis;2020;2;Médio;16838
3545001;Salesópolis;2022;2;Médio;15205
3545001;Salesópolis;2024;2;Médio;15078
3545100;Salmourão;2014;1;Baixo;4930
3545100;Salmourão;2016;1;Baixo;4991
3545100;Salmourão;2018;1;Baixo;5053
3545100;Salmourão;2020;1;Baixo;5117
3545100;Salmourão;2022;1;Baixo;4808
3545100;Salmourão;2024;2;Médio;4781
3545159;Saltinho;2014;3;Alto;7420
3545159;Saltinho;2016;3;Alto;7584
3545159;Saltinho;2018;4;Muito alto;7721
3545159;Saltinho;2020;4;Muito alto;7860
3545159;Saltinho;2022;4;Muito alto;8153
3545159;Saltinho;2024;4;Muito alto;8308
3545209;Salto;2014;2;Médio;109496
3545209;Salto;2016;3;Alto;111492
3545209;Salto;2018;4;Muito alto;113416
3545209;Salto;2020;4;Muito alto;115372
3545209;Salto;2022;3;Alto;134094
3545209;Salto;2024;3;Alto;138595
3545308;Salto de Pirapora;2014;1;Baixo;41826
3545308;Salto de Pirapora;2016;2;Médio;42656
3545308;Salto de Pirapora;2018;2;Médio;43433
3545308;Salto de Pirapora;2020;3;Alto;44223
3545308;Salto de Pirapora;2022;3;Alto;43722
3545308;Salto de Pirapora;2024;2;Médio;44102
3545407;Salto Grande;2014;2;Médio;8900
3545407;Salto Grande;2016;1;Baixo;8962
3545407;Salto Grande;2018;3;Alto;9029
3545407;Salto Grande;2020;2;Médio;9095
3545407;Salto Grande;2022;2;Médio;9048
3545407;Salto Grande;2024;2;Médio;9043
3545506;Sandovalina;2014;2;Médio;3905
3545506;Sandovalina;2016;3;Alto;4009
3545506;Sandovalina;2018;4;Muito alto;4108
3545506;Sandovalina;2020;3;Alto;4211
3545506;Sandovalina;2022;2;Médio;3645
3545506;Sandovalina;2024;2;Médio;3605
3545605;Santa Adélia;2014;1;Baixo;14570
3545605;Santa Adélia;2016;2;Médio;14683
3545605;Santa Adélia;2018;3;Alto;14787
3545605;Santa Adélia;2020;4;Muito alto;14892
3545605;Santa Adélia;2022;3;Alto;14020
3545605;Santa Adélia;2024;2;Médio;13913
3545704;Santa Albertina;2014;2;Médio;5707
3545704;Santa Albertina;2016;3;Alto;5698
3545704;Santa Albertina;2018;3;Alto;5685
3545704;Santa Albertina;2020;3;Alto;5672
3545704;Santa Albertina;2022;3;Alto;6388
3545704;Santa Albertina;2024;2;Médio;6475
3545803;Santa Bárbara d'Oeste;2014;3;Alto;183720
3545803;Santa Bárbara d'Oeste;2016;3;Alto;185487
3545803;Santa Bárbara d'Oeste;2018;4;Muito alto;187109
3545803;Santa Bárbara d'Oeste;2020;4;Muito alto;188745
3545803;Santa Bárbara d'Oeste;2022;3;Alto;183324
3545803;Santa Bárbara d'Oeste;2024;4;Muito alto;183047
3546009;Santa Branca;2014;1;Baixo;13934
3546009;Santa Branca;2016;1;Baixo;14019
3546009;Santa Branca;2018;1;Baixo;14099
3546009;Santa Branca;2020;2;Médio;14179
3546009;Santa Branca;2022;1;Baixo;13974
3546009;Santa Branca;2024;1;Baixo;13917
3546108;Santa Clara d'Oeste;2014;2;Médio;2059
3546108;Santa Clara d'Oeste;2016;3;Alto;2044
3546108;Santa Clara d'Oeste;2018;4;Muito alto;2024
3546108;Santa Clara d'Oeste;2020;4;Muito alto;2006
3546108;Santa Clara d'Oeste;2022;4;Muito alto;2594
3546108;Santa Clara d'Oeste;2024;4;Muito alto;2643
3546207;Santa Cruz da Conceição;2014;1;Baixo;4143
3546207;Santa Cruz da Conceição;2016;3;Alto;4213
3546207;Santa Cruz da Conceição;2018;3;Alto;4280
3546207;Santa Cruz da Conceição;2020;3;Alto;4349
3546207;Santa Cruz da Conceição;2022;3;Alto;4275
3546207;Santa Cruz da Conceição;2024;3;Alto;4296
3546256;Santa Cruz da Esperança;2014;2;Médio;2004
3546256;Santa Cruz da Esperança;2016;1;Baixo;2030
3546256;Santa Cruz da Esperança;2018;3;Alto;2054
3546256;Santa Cruz da Esperança;2020;4;Muito alto;2077
3546256;Santa Cruz da Esperança;2022;1;Baixo;2115
3546256;Santa Cruz da Esperança;2024;4;Muito alto;2121
3546306;Santa Cruz das Palmeiras;2014;1;Baixo;31492
3546306;Santa Cruz das Palmeiras;2016;2;Médio;32262
3546306;Santa Cruz das Palmeiras;2018;2;Médio;32987
3546306;Santa Cruz das Palmeiras;2020;2;Médio;33729
3546306;Santa Cruz das Palmeiras;2022;2;Médio;28871
3546306;Santa Cruz das Palmeiras;2024;2;Médio;28549
3546405;Santa Cruz do Rio Pardo;2014;3;Alto;44791
3546405;Santa Cruz do Rio Pardo;2016;3;Alto;45235
3546405;Santa Cruz do Rio Pardo;2018;3;Alto;45671
3546405;Santa Cruz do Rio Pardo;2020;4;Muito alto;46110
3546405;Santa Cruz do Rio Pardo;2022;3;Alto;46424
3546405;Santa Cruz do Rio Pardo;2024;4;Muito alto;46650
3546504;Santa Ernestina;2014;2;Médio;5546
3546504;Santa Ernestina;2016;1;Baixo;5538
3546504;Santa Ernestina;2018;2;Médio;5532
3546504;Santa Ernestina;2020;2;Médio;5525
3546504;Santa Ernestina;2022;2;Médio;6114
3546504;Santa Ernestina;2024;3;Alto;6173
3546603;Santa Fé do Sul;2014;2;Médio;29886
3546603;Santa Fé do Sul;2016;3;Alto;30204
3546603;Santa Fé do Sul;2018;4;Muito alto;30503
3546603;Santa Fé do Sul;2020;4;Muito alto;30804
3546603;Santa Fé do Sul;2022;3;Alto;34752
3546603;Santa Fé do Sul;2024;4;Muito alto;35559
3546702;Santa Gertrudes;2014;3;Alto;23450
3546702;Santa Gertrudes;2016;3;Alto;24376
3546702;Santa Gertrudes;2018;4;Muito alto;25266
3546702;Santa Gertrudes;2020;4;Muito alto;26189
3546702;Santa Gertrudes;2022;3;Alto;23597
3546702;Santa Gertrudes;2024;4;Muito alto;23806
3546801;Santa Isabel;2014;1;Baixo;52369
3546801;Santa Isabel;2016;2;Médio;53310
3546801;Santa Isabel;2018;3;Alto;54191
3546801;Santa Isabel;2020;3;Alto;55086
3546801;Santa Isabel;2022;2;Médio;53155
3546801;Santa Isabel;2024;2;Médio;53301
3546900;Santa Lúcia;2014;1;Baixo;8381
3546900;Santa Lúcia;2016;1;Baixo;8444
3546900;Santa Lúcia;2018;1;Baixo;8503
3546900;Santa Lúcia;2020;1;Baixo;8562
3546900;Santa Lúcia;2022;1;Baixo;7156
3546900;Santa Lúcia;2024;2;Médio;6944
3547007;Santa Maria da Serra;2014;1;Baixo;5698
3547007;Santa Maria da Serra;2016;1;Baixo;5845
3547007;Santa Maria da Serra;2018;2;Médio;5992
3547007;Santa Maria da Serra;2020;2;Médio;6141
3547007;Santa Maria da Serra;2022;2;Médio;5244
3547007;Santa Maria da Serra;2024;2;Médio;5174
3547106;Santa Mercedes;2014;2;Médio;2819
3547106;Santa Mercedes;2016;2;Médio;2815
3547106;Santa Mercedes;2018;3;Alto;2814
3547106;Santa Mercedes;2020;2;Médio;2813
3547106;Santa Mercedes;2022;2;Médio;2955
3547106;Santa Mercedes;2024;4;Muito alto;2978
3547205;Santana da Ponte Pensa;2014;2;Médio;1581
3547205;Santana da Ponte Pensa;2016;4;Muito alto;1555
3547205;Santana da Ponte Pensa;2018;4;Muito alto;1532
3547205;Santana da Ponte Pensa;2020;4;Muito alto;1509
3547205;Santana da Ponte Pensa;2022;4;Muito alto;1670
3547205;Santana da Ponte Pensa;2024;4;Muito alto;1664
3547304;Santana de Parnaíba;2014;3;Alto;120765
3547304;Santana de Parnaíba;2016;4;Muito alto;126747
3547304;Santana de Parnaíba;2018;4;Muito alto;132317
3547304;Santana de Parnaíba;2020;4;Muito alto;138132
3547304;Santana de Parnaíba;2022;4;Muito alto;153733
3547304;Santana de Parnaíba;2024;4;Muito alto;160960
3547403;Santa Rita d'Oeste;2014;2;Médio;2489
3547403;Santa Rita d'Oeste;2016;3;Alto;2461
3547403;Santa Rita d'Oeste;2018;3;Alto;2432
3547403;Santa Rita d'Oeste;2020;4;Muito alto;2404
3547403;Santa Rita d'Oeste;2022;3;Alto;2732
3547403;Santa Rita d'Oeste;2024;4;Muito alto;2749
3547502;Santa Rita do Passa Quatro;2014;2;Médio;26448
3547502;Santa Rita do Passa Quatro;2016;2;Médio;26430
3547502;Santa Rita do Passa Quatro;2018;2;Médio;26408
3547502;Santa Rita do Passa Quatro;2020;2;Médio;26385
3547502;Santa Rita do Passa Quatro;2022;2;Médio;24844
3547502;Santa Rita do Passa Quatro;2024;3;Alto;24456
3547601;Santa Rosa de Viterbo;2014;2;Médio;24577
3547601;Santa Rosa de Viterbo;2016;2;Médio;24930
3547601;Santa Rosa de Viterbo;2018;2;Médio;25264
3547601;Santa Rosa de Viterbo;2020;2;Médio;25604
3547601;Santa Rosa de Viterbo;2022;2;Médio;23414
3547601;Santa Rosa de Viterbo;2024;2;Médio;23204
3547650;Santa Salete;2014;3;Alto;1447
3547650;Santa Salete;2016;4;Muito alto;1446
3547650;Santa Salete;2018;4;Muito alto;1443
3547650;Santa Salete;2020;4;Muito alto;1440
3547650;Santa Salete;2022;4;Muito alto;1644
3547650;Santa Salete;2024;4;Muito alto;1660
3547700;Santo Anastácio;2014;1;Baixo;20301
3547700;Santo Anastácio;2016;1;Baixo;20231
3547700;Santo Anastácio;2018;1;Baixo;20179
3547700;Santo Anastácio;2020;3;Alto;20127
3547700;Santo Anastácio;2022;1;Baixo;17979
3547700;Santo Anastácio;2024;2;Médio;17486
3547809;Santo André;2014;2;Médio;683709
3547809;Santo André;2016;3;Alto;687250
3547809;Santo André;2018;3;Alto;690551
3547809;Santo André;2020;3;Alto;693867
3547809;Santo André;2022;3;Alto;748390
3547809;Santo André;2024;4;Muito alto;756447
3547908;Santo Antônio da Alegria;2014;1;Baixo;6441
3547908;Santo Antônio da Alegria;2016;2;Médio;6508
3547908;Santo Antônio da Alegria;2018;2;Médio;6572
3547908;Santo Antônio da Alegria;2020;2;Médio;6637
3547908;Santo Antônio da Alegria;2022;3;Alto;6772
3547908;Santo Antônio da Alegria;2024;3;Alto;6849
3548005;Santo Antônio de Posse;2014;2;Médio;21561
3548005;Santo Antônio de Posse;2016;2;Médio;22006
3548005;Santo Antônio de Posse;2018;3;Alto;22424
3548005;Santo Antônio de Posse;2020;4;Muito alto;22849
3548005;Santo Antônio de Posse;2022;3;Alto;23225
3548005;Santo Antônio de Posse;2024;3;Alto;23634
3548054;Santo Antônio do Aracanguá;2014;2;Médio;7893
3548054;Santo Antônio do Aracanguá;2016;3;Alto;8019
3548054;Santo Antônio do Aracanguá;2018;3;Alto;8135
3548054;Santo Antônio do Aracanguá;2020;3;Alto;8252
3548054;Santo Antônio do Aracanguá;2022;2;Médio;8374
3548054;Santo Antônio do Aracanguá;2024;3;Alto;8427
3548104;Santo Antônio do Jardim;2014;2;Médio;5882
3548104;Santo Antônio do Jardim;2016;3;Alto;5858
3548104;Santo Antônio do Jardim;2018;3;Alto;5842
3548104;Santo Antônio do Jardim;2020;3;Alto;5826
3548104;Santo Antônio do Jardim;2022;2;Médio;6125
3548104;Santo Antônio do Jardim;2024;2;Médio;6128
3548203;Santo Antônio do Pinhal;2014;1;Baixo;6537
3548203;Santo Antônio do Pinhal;2016;1;Baixo;6565
3548203;Santo Antônio do Pinhal;2018;2;Médio;6596
3548203;Santo Antônio do Pinhal;2020;2;Médio;6628
3548203;Santo Antônio do Pinhal;2022;1;Baixo;7128
3548203;Santo Antônio do Pinhal;2024;2;Médio;7210
3548302;Santo Expedito;2014;1;Baixo;2873
3548302;Santo Expedito;2016;1;Baixo;2907
3548302;Santo Expedito;2018;1;Baixo;2939
3548302;Santo Expedito;2020;2;Médio;2972
3548302;Santo Expedito;2022;2;Médio;2999
3548302;Santo Expedito;2024;2;Médio;3025
3548401;Santópolis do Aguapeí;2014;1;Baixo;4439
3548401;Santópolis do Aguapeí;2016;2;Médio;4519
3548401;Santópolis do Aguapeí;2018;2;Médio;4593
3548401;Santópolis do Aguapeí;2020;3;Alto;4668
3548401;Santópolis do Aguapeí;2022;2;Médio;3902
3548401;Santópolis do Aguapeí;2024;2;Médio;3841
3548500;Santos;2014;3;Alto;422737
3548500;Santos;2016;3;Alto;424599
3548500;Santos;2018;4;Muito alto;426646
3548500;Santos;2020;4;Muito alto;428703
3548500;Santos;2022;3;Alto;418613
3548500;Santos;2024;3;Alto;416397
3548609;São Bento do Sapucaí;2014;2;Médio;10478
3548609;São Bento do Sapucaí;2016;2;Médio;10491
3548609;São Bento do Sapucaí;2018;2;Médio;10510
3548609;São Bento do Sapucaí;2020;3;Alto;10530
3548609;São Bento do Sapucaí;2022;2;Médio;11665
3548609;São Bento do Sapucaí;2024;2;Médio;11801
3548708;São Bernardo do Campo;2014;3;Alto;786078
3548708;São Bernardo do Campo;2016;3;Alto;795541
3548708;São Bernardo do Campo;2018;4;Muito alto;803771
3548708;São Bernardo do Campo;2020;4;Muito alto;812086
3548708;São Bernardo do Campo;2022;4;Muito alto;810406
3548708;São Bernardo do Campo;2024;4;Muito alto;811392
3548807;São Caetano do Sul;2014;4;Muito alto;150319
3548807;São Caetano do Sul;2016;4;Muito alto;150732
3548807;São Caetano do Sul;2018;4;Muito alto;150988
3548807;São Caetano do Sul;2020;4;Muito alto;151244
3548807;São Caetano do Sul;2022;4;Muito alto;165535
3548807;São Caetano do Sul;2024;4;Muito alto;167386
3548906;São Carlos;2014;3;Alto;230890
3548906;São Carlos;2016;3;Alto;235096
3548906;São Carlos;2018;4;Muito alto;238834
3548906;São Carlos;2020;4;Muito alto;242632
3548906;São Carlos;2022;4;Muito alto;254612
3548906;São Carlos;2024;4;Muito alto;258874
3549003;São Francisco;2014;3;Alto;2746
3549003;São Francisco;2016;3;Alto;2723
3549003;São Francisco;2018;3;Alto;2700
3549003;São Francisco;2020;4;Muito alto;2677
3549003;São Francisco;2022;3;Alto;2603
3549003;São Francisco;2024;4;Muito alto;2563
3549102;São João da Boa Vista;2014;2;Médio;85269
3549102;São João da Boa Vista;2016;3;Alto;86021
3549102;São João da Boa Vista;2018;3;Alto;86679
3549102;São João da Boa Vista;2020;4;Muito alto;87340
3549102;São João da Boa Vista;2022;3;Alto;92482
3549102;São João da Boa Vista;2024;4;Muito alto;93760
3549201;São João das Duas Pontes;2014;1;Baixo;2527
3549201;São João das Duas Pontes;2016;3;Alto;2508
3549201;São João das Duas Pontes;2018;2;Médio;2492
3549201;São João das Duas Pontes;2020;3;Alto;2476
3549201;São João das Duas Pontes;2022;2;Médio;2580
3549201;São João das Duas Pontes;2024;3;Alto;2575
3549250;São João de Iracema;2014;1;Baixo;1812
3549250;São João de Iracema;2016;2;Médio;1826
3549250;São João de Iracema;2018;3;Alto;1838
3549250;São João de Iracema;2020;3;Alto;1850
3549250;São João de Iracema;2022;2;Médio;1846
3549250;São João de Iracema;2024;4;Muito alto;1852
3549300;São João do Pau d'Alho;2014;2;Médio;2050
3549300;São João do Pau d'Alho;2016;3;Alto;2027
3549300;São João do Pau d'Alho;2018;3;Alto;2005
3549300;São João do Pau d'Alho;2020;2;Médio;1985
3549300;São João do Pau d'Alho;2022;2;Médio;2241
3549300;São João do Pau d'Alho;2024;2;Médio;2253
3549409;São Joaquim da Barra;2014;2;Médio;48110
3549409;São Joaquim da Barra;2016;3;Alto;48874
3549409;São Joaquim da Barra;2018;3;Alto;49569
3549409;São Joaquim da Barra;2020;3;Alto;50274
3549409;São Joaquim da Barra;2022;3;Alto;48543
3549409;São Joaquim da Barra;2024;3;Alto;48804
3549508;São José da Bela Vista;2014;1;Baixo;8524
3549508;São José da Bela Vista;2016;1;Baixo;8589
3549508;São José da Bela Vista;2018;1;Baixo;8658
3549508;São José da Bela Vista;2020;1;Baixo;8727
3549508;São José da Bela Vista;2022;1;Baixo;7631
3549508;São José da Bela Vista;2024;1;Baixo;7469
3549607;São José do Barreiro;2014;1;Baixo;4070
3549607;São José do Barreiro;2016;1;Baixo;4069
3549607;São José do Barreiro;2018;1;Baixo;4069
3549607;São José do Barreiro;2020;1;Baixo;4070
3549607;São José do Barreiro;2022;1;Baixo;3855
3549607;São José do Barreiro;2024;1;Baixo;3800
3549706;São José do Rio Pardo;2014;2;Médio;52452
3549706;São José do Rio Pardo;2016;3;Alto;52716
3549706;São José do Rio Pardo;2018;3;Alto;52960
3549706;São José do Rio Pardo;2020;3;Alto;53206
3549706;São José do Rio Pardo;2022;2;Médio;52203
3549706;São José do Rio Pardo;2024;3;Alto;51880
3549805;São José do Rio Preto;2014;3;Alto;425716
3549805;São José do Rio Preto;2016;4;Muito alto;433779
3549805;São José do Rio Preto;2018;4;Muito alto;440796
3549805;São José do Rio Preto;2020;4;Muito alto;447924
3549805;São José do Rio Preto;2022;3;Alto;479851
3549805;São José do Rio Preto;2024;4;Muito alto;490345
3549904;São José dos Campos;2014;3;Alto;663632
3549904;São José dos Campos;2016;3;Alto;680008
3549904;São José dos Campos;2018;4;Muito alto;695163
3549904;São José dos Campos;2020;4;Muito alto;710654
3549904;São José dos Campos;2022;4;Muito alto;696564
3549904;São José dos Campos;2024;4;Muito alto;703279
3549953;São Lourenço da Serra;2014;2;Médio;14595
3549953;São Lourenço da Serra;2016;2;Médio;14920
3549953;São Lourenço da Serra;2018;3;Alto;15246
3549953;São Lourenço da Serra;2020;2;Médio;15579
3549953;São Lourenço da Serra;2022;2;Médio;16051
3549953;São Lourenço da Serra;2024;1;Baixo;16281
3550001;São Luiz do Paraitinga;2014;1;Baixo;10458
3550001;São Luiz do Paraitinga;2016;1;Baixo;10493
3550001;São Luiz do Paraitinga;2018;3;Alto;10531
3550001;São Luiz do Paraitinga;2020;2;Médio;10569
3550001;São Luiz do Paraitinga;2022;1;Baixo;10337
3550001;São Luiz do Paraitinga;2024;2;Médio;10338
3550100;São Manuel;2014;1;Baixo;38830
3550100;São Manuel;2016;2;Médio;39080
3550100;São Manuel;2018;2;Médio;39326
3550100;São Manuel;2020;3;Alto;39574
3550100;São Manuel;2022;2;Médio;37296
3550100;São Manuel;2024;2;Médio;36944
3550209;São Miguel Arcanjo;2014;1;Baixo;31634
3550209;São Miguel Arcanjo;2016;2;Médio;31745
3550209;São Miguel Arcanjo;2018;1;Baixo;31872
3550209;São Miguel Arcanjo;2020;2;Médio;32000
3550209;São Miguel Arcanjo;2022;2;Médio;32035
3550209;São Miguel Arcanjo;2024;2;Médio;31990
3550308;São Paulo;2014;2;Médio;11513836
3550308;São Paulo;2016;3;Alto;11638802
3550308;São Paulo;2018;3;Alto;11753659
3550308;São Paulo;2020;3;Alto;11869660
3550308;São Paulo;2022;3;Alto;11450609
3550308;São Paulo;2024;3;Alto;11398590
3550407;São Pedro;2014;2;Médio;32731
3550407;São Pedro;2016;3;Alto;33249
3550407;São Pedro;2018;3;Alto;33725
3550407;São Pedro;2020;4;Muito alto;34208
3550407;São Pedro;2022;3;Alto;38206
3550407;São Pedro;2024;3;Alto;39188
3550506;São Pedro do Turvo;2014;2;Médio;7253
3550506;São Pedro do Turvo;2016;2;Médio;7289
3550506;São Pedro do Turvo;2018;3;Alto;7329
3550506;São Pedro do Turvo;2020;3;Alto;7369
3550506;São Pedro do Turvo;2022;2;Médio;7217
3550506;São Pedro do Turvo;2024;3;Alto;7197
3550605;São Roque;2014;2;Médio;82528
3550605;São Roque;2016;2;Médio;84281
3550605;São Roque;2018;3;Alto;85844
3550605;São Roque;2020;3;Alto;87435
3550605;São Roque;2022;2;Médio;79479
3550605;São Roque;2024;3;Alto;79067
3550704;São Sebastião;2014;3;Alto;79395
3550704;São Sebastião;2016;3;Alto;82079
3550704;São Sebastião;2018;3;Alto;84569
3550704;São Sebastião;2020;4;Muito alto;87135
3550704;São Sebastião;2022;4;Muito alto;81539
3550704;São Sebastião;2024;3;Alto;82298
3550803;São Sebastião da Grama;2014;1;Baixo;12001
3550803;São Sebastião da Grama;2016;2;Médio;11968
3550803;São Sebastião da Grama;2018;3;Alto;11952
3550803;São Sebastião da Grama;2020;3;Alto;11936
3550803;São Sebastião da Grama;2022;1;Baixo;10452
3550803;São Sebastião da Grama;2024;2;Médio;10099
3550902;São Simão;2014;2;Médio;14537
3550902;São Simão;2016;2;Médio;14638
3550902;São Simão;2018;3;Alto;14742
3550902;São Simão;2020;2;Médio;14847
3550902;São Simão;2022;2;Médio;13448
3550902;São Simão;2024;2;Médio;13211
3551009;São Vicente;2014;1;Baixo;342583
3551009;São Vicente;2016;1;Baixo;347733
3551009;São Vicente;2018;1;Baixo;352794
3551009;São Vicente;2020;1;Baixo;357929
3551009;São Vicente;2022;1;Baixo;329929
3551009;São Vicente;2024;1;Baixo;326979
3551108;Sarapuí;2014;1;Baixo;9455
3551108;Sarapuí;2016;1;Baixo;9675
3551108;Sarapuí;2018;1;Baixo;9890
3551108;Sarapuí;2020;2;Médio;10110
3551108;Sarapuí;2022;1;Baixo;10359
3551108;Sarapuí;2024;3;Alto;10554
3551207;Sarutaiá;2014;1;Baixo;3628
3551207;Sarutaiá;2016;1;Baixo;3633
3551207;Sarutaiá;2018;2;Médio;3639
3551207;Sarutaiá;2020;2;Médio;3646
3551207;Sarutaiá;2022;2;Médio;3703
3551207;Sarutaiá;2024;4;Muito alto;3710
3551306;Sebastianópolis do Sul;2014;4;Muito alto;3154
3551306;Sebastianópolis do Sul;2016;4;Muito alto;3207
3551306;Sebastianópolis do Sul;2018;4;Muito alto;3250
3551306;Sebastianópolis do Sul;2020;4;Muito alto;3293
3551306;Sebastianópolis do Sul;2022;4;Muito alto;3129
3551306;Sebastianópolis do Sul;2024;4;Muito alto;3124
3551405;Serra Azul;2014;1;Baixo;11650
3551405;Serra Azul;2016;1;Baixo;11863
3551405;Serra Azul;2018;1;Baixo;12070
3551405;Serra Azul;2020;1;Baixo;12282
3551405;Serra Azul;2022;1;Baixo;12735
3551405;Serra Azul;2024;1;Baixo;12941
3551504;Serrana;2014;1;Baixo;41169
3551504;Serrana;2016;2;Médio;42296
3551504;Serrana;2018;2;Médio;43352
3551504;Serrana;2020;2;Médio;44434
3551504;Serrana;2022;2;Médio;43872
3551504;Serrana;2024;2;Médio;44557
3551603;Serra Negra;2014;2;Médio;26856
3551603;Serra Negra;2016;3;Alto;27072
3551603;Serra Negra;2018;4;Muito alto;27255
3551603;Serra Negra;2020;4;Muito alto;27440
3551603;Serra Negra;2022;3;Alto;29868
3551603;Serra Negra;2024;3;Alto;30228
3551702;Sertãozinho;2014;3;Alto;115419
3551702;Sertãozinho;2016;4;Muito alto;117916
3551702;Sertãozinho;2018;4;Muito alto;120116
3551702;Sertãozinho;2020;4;Muito alto;122355
3551702;Sertãozinho;2022;3;Alto;126762
3551702;Sertãozinho;2024;4;Muito alto;128990
3551801;Sete Barras;2014;1;Baixo;12756
3551801;Sete Barras;2016;1;Baixo;12680
3551801;Sete Barras;2018;1;Baixo;12654
3551801;Sete Barras;2020;1;Baixo;12628
3551801;Sete Barras;2022;1;Baixo;12732
3551801;Sete Barras;2024;1;Baixo;12610
3551900;Severínia;2014;1;Baixo;16164
3551900;Severínia;2016;1;Baixo;16492
3551900;Severínia;2018;2;Médio;16806
3551900;Severínia;2020;1;Baixo;17126
3551900;Severínia;2022;1;Baixo;14582
3551900;Severínia;2024;1;Baixo;14285
3552007;Silveiras;2014;1;Baixo;5955
3552007;Silveiras;2016;1;Baixo;6039
3552007;Silveiras;2018;1;Baixo;6121
3552007;Silveiras;2020;1;Baixo;6204
3552007;Silveiras;2022;1;Baixo;6183
3552007;Silveiras;2024;1;Baixo;6251
3552106;Socorro;2014;2;Médio;37608
3552106;Socorro;2016;3;Alto;38036
3552106;Socorro;2018;3;Alto;38407
3552106;Socorro;2020;3;Alto;38783
3552106;Socorro;2022;3;Alto;40097
3552106;Socorro;2024;3;Alto;40480
3552205;Sorocaba;2014;3;Alto;615955
3552205;Sorocaba;2016;3;Alto;630550
3552205;Sorocaba;2018;3;Alto;644397
3552205;Sorocaba;2020;4;Muito alto;658547
3552205;Sorocaba;2022;3;Alto;722628
3552205;Sorocaba;2024;4;Muito alto;743176
3552304;Sud Mennucci;2014;2;Médio;7559
3552304;Sud Mennucci;2016;3;Alto;7615
3552304;Sud Mennucci;2018;3;Alto;7664
3552304;Sud Mennucci;2020;3;Alto;7713
3552304;Sud Mennucci;2022;2;Médio;7356
3552304;Sud Mennucci;2024;2;Médio;7287
3552403;Sumaré;2014;2;Médio;258801
3552403;Sumaré;2016;3;Alto;267313
3552403;Sumaré;2018;3;Alto;275147
3552403;Sumaré;2020;3;Alto;283212
3552403;Sumaré;2022;3;Alto;279260
3552403;Sumaré;2024;3;Alto;283996
3552502;Suzano;2014;1;Baixo;273854
3552502;Suzano;2016;2;Médio;279626
3552502;Suzano;2018;2;Médio;285257
3552502;Suzano;2020;2;Médio;291002
