"cod_ibge","municipio","valor","ano","tipo","valor_estado","metrica"
3501806,"Américo de Campos",47.00138945,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501806,"Américo de Campos",60.88992974,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501806,"Américo de Campos",58.47566033,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501806,"Américo de Campos",65.575,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501806,"Américo de Campos",85.095,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501905,"Amparo",59.16596843,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501905,"Amparo",73.63683428,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501905,"Amparo",78.0348787,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501905,"Amparo",73.43289939,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501905,"Amparo",62.63,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501905,"Amparo",62.525,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502002,"Analândia",41.78795066,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502002,"Analândia",65.05925278,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502002,"Analândia",77.1724509,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502002,"Analândia",65.42708911,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502002,"Analândia",65.42708911,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502002,"Analândia",70.155,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502101,"Andradina",58.96907876,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502101,"Andradina",63.85403897,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502101,"Andradina",78.34446197,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502101,"Andradina",72.97620198,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502101,"Andradina",55,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502101,"Andradina",63.495,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502200,"Angatuba",70.37400998,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502200,"Angatuba",76.35735354,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502200,"Angatuba",80.07943536,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502200,"Angatuba",76.93654019,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502200,"Angatuba",65.875,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502200,"Angatuba",68.23,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502309,"Anhembi",44.59978638,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502309,"Anhembi",49.11546737,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502309,"Anhembi",47.75703556,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502309,"Anhembi",58.75775883,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502309,"Anhembi",30.79,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502309,"Anhembi",46.405,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502408,"Anhumas",68.63061609,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3502408,"Anhumas",66.51838395,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
