"cod_ibge";"municipio";"ano";"riqueza";"riqueza_estado";"longevidade";"longevidade_estado";"escolaridade";"escolaridade_estado";"IPDM";"IPDM_estado";"media"
3536208;"Pariquera-Açu";2022;0,32;0,441;0,647;0,697;0,46;0,556;0,476;0,565;1
3536208;"Pariquera-Açu";2024;0,32;0,464;0,68;0,716;0,473;0,569;0,491;0,583;1
3536257;"Parisi";2014;0,286;0,457;0,578;0,698;0,512;0,449;0,459;0,535;1
3536257;"Parisi";2016;0,274;0,438;0,55;0,717;0,627;0,511;0,484;0,555;1
3536257;"Parisi";2018;0,323;0,451;0,565;0,721;0,633;0,563;0,507;0,578;1
3536257;"Parisi";2020;0,322;0,439;0,56;0,722;0,592;0,594;0,491;0,585;1
3536257;"Parisi";2022;0,272;0,441;0,576;0,697;0,657;0,556;0,502;0,565;1
3536257;"Parisi";2024;0,346;0,464;0,759;0,716;0,779;0,569;0,628;0,583;0
3536307;"Patrocínio Paulista";2014;0,406;0,457;0,61;0,698;0,407;0,449;0,474;0,535;1
3536307;"Patrocínio Paulista";2016;0,395;0,438;0,789;0,717;0,5;0,511;0,561;0,555;0
3536307;"Patrocínio Paulista";2018;0,416;0,451;0,775;0,721;0,525;0,563;0,572;0,578;1
3536307;"Patrocínio Paulista";2020;0,416;0,439;0,73;0,722;0,556;0,594;0,567;0,585;1
3536307;"Patrocínio Paulista";2022;0,422;0,441;0,612;0,697;0,533;0,556;0,522;0,565;1
3536307;"Patrocínio Paulista";2024;0,46;0,464;0,542;0,716;0,478;0,569;0,493;0,583;1
3536406;"Paulicéia";2014;0,345;0,457;0,661;0,698;0,391;0,449;0,466;0,535;1
3536406;"Paulicéia";2016;0,374;0,438;0,696;0,717;0,537;0,511;0,536;0,555;1
3536406;"Paulicéia";2018;0,35;0,451;0,735;0,721;0,526;0,563;0,537;0,578;1
3536406;"Paulicéia";2020;0,367;0,439;0,757;0,722;0,55;0,594;0,558;0,585;1
3536406;"Paulicéia";2022;0,36;0,441;0,607;0,697;0,483;0,556;0,483;0,565;1
3536406;"Paulicéia";2024;0,381;0,464;0,609;0,716;0,599;0,569;0,53;0,583;1
3536505;"Paulínia";2014;0,56;0,457;0,762;0,698;0,513;0,449;0,612;0,535;0
3536505;"Paulínia";2016;0,569;0,438;0,794;0,717;0,603;0,511;0,655;0,555;0
3536505;"Paulínia";2018;0,581;0,451;0,792;0,721;0,649;0,563;0,674;0,578;0
3536505;"Paulínia";2020;0,585;0,439;0,742;0,722;0,658;0,594;0,662;0,585;0
3536505;"Paulínia";2022;0,603;0,441;0,734;0,697;0,604;0,556;0,647;0,565;0
3536505;"Paulínia";2024;0,567;0,464;0,761;0,716;0,595;0,569;0,641;0,583;0
3536570;"Paulistânia";2014;0,271;0,457;0,769;0,698;0,752;0,449;0,597;0,535;0
3536570;"Paulistânia";2016;0,321;0,438;0,809;0,717;0,695;0,511;0,608;0,555;0
3536570;"Paulistânia";2018;0,366;0,451;0,77;0,721;0,672;0,563;0,603;0,578;0
3536570;"Paulistânia";2020;0,325;0,439;0,866;0,722;0,79;0,594;0,66;0,585;0
3536570;"Paulistânia";2022;0,311;0,441;0,853;0,697;0,589;0,556;0,584;0,565;0
3536570;"Paulistânia";2024;0,346;0,464;0,823;0,716;0,695;0,569;0,621;0,583;0
3536604;"Paulo de Faria";2014;0,317;0,457;0,753;0,698;0,39;0,449;0,487;0,535;1
3536604;"Paulo de Faria";2016;0,316;0,438;0,743;0,717;0,495;0,511;0,518;0,555;1
3536604;"Paulo de Faria";2018;0,337;0,451;0,782;0,721;0,551;0,563;0,557;0,578;1
3536604;"Paulo de Faria";2020;0,343;0,439;0,731;0,722;0,562;0,594;0,545;0,585;1
3536604;"Paulo de Faria";2022;0,336;0,441;0,667;0,697;0,485;0,556;0,496;0,565;1
3536604;"Paulo de Faria";2024;0,455;0,464;0,738;0,716;0,517;0,569;0,57;0,583;1
3536703;"Pederneiras";2014;0,418;0,457;0,702;0,698;0,451;0,449;0,524;0,535;1
3536703;"Pederneiras";2016;0,387;0,438;0,731;0,717;0,515;0,511;0,544;0,555;1
3536703;"Pederneiras";2018;0,409;0,451;0,73;0,721;0,54;0,563;0,56;0,578;1
3536703;"Pederneiras";2020;0,401;0,439;0,774;0,722;0,55;0,594;0,575;0,585;1
3536703;"Pederneiras";2022;0,418;0,441;0,724;0,697;0,507;0,556;0,55;0,565;1
3536703;"Pederneiras";2024;0,432;0,464;0,701;0,716;0,53;0,569;0,554;0,583;1
3536802;"Pedra Bela";2014;0,235;0,457;0,596;0,698;0,406;0,449;0,412;0,535;1
3536802;"Pedra Bela";2016;0,229;0,438;0,691;0,717;0,553;0,511;0,491;0,555;1
3536802;"Pedra Bela";2018;0,253;0,451;0,728;0,721;0,535;0,563;0,505;0,578;1
3536802;"Pedra Bela";2020;0,269;0,439;0,844;0,722;0,73;0,594;0,614;0,585;0
3536802;"Pedra Bela";2022;0,252;0,441;0,85;0,697;0,616;0,556;0,573;0,565;0
3536802;"Pedra Bela";2024;0,26;0,464;0,821;0,716;0,612;0,569;0,564;0,583;1
3536901;"Pedranópolis";2014;0,293;0,457;0,669;0,698;0,568;0,449;0,51;0,535;1
3536901;"Pedranópolis";2016;0,289;0,438;0,856;0,717;0,551;0,511;0,565;0,555;0
3536901;"Pedranópolis";2018;0,326;0,451;0,716;0,721;0,663;0,563;0,568;0,578;1
3536901;"Pedranópolis";2020;0,345;0,439;0,705;0,722;0,683;0,594;0,578;0,585;1
3536901;"Pedranópolis";2022;0,312;0,441;0,736;0,697;0,638;0,556;0,562;0,565;1
3536901;"Pedranópolis";2024;0,369;0,464;0,844;0,716;0,64;0,569;0,618;0,583;0
3537008;"Pedregulho";2014;0,361;0,457;0,662;0,698;0,387;0,449;0,47;0,535;1
3537008;"Pedregulho";2016;0,363;0,438;0,677;0,717;0,469;0,511;0,503;0,555;1
3537008;"Pedregulho";2018;0,382;0,451;0,674;0,721;0,514;0,563;0,523;0,578;1
3537008;"Pedregulho";2020;0,392;0,439;0,793;0,722;0,522;0,594;0,569;0,585;1
3537008;"Pedregulho";2022;0,384;0,441;0,678;0,697;0,464;0,556;0,509;0,565;1
3537008;"Pedregulho";2024;0,399;0,464;0,631;0,716;0,497;0,569;0,509;0,583;1
3537107;"Pedreira";2014;0,383;0,457;0,789;0,698;0,561;0,449;0,578;0,535;0
3537107;"Pedreira";2016;0,37;0,438;0,775;0,717;0,608;0,511;0,584;0,555;0
3537107;"Pedreira";2018;0,385;0,451;0,778;0,721;0,615;0,563;0,593;0,578;0
3537107;"Pedreira";2020;0,389;0,439;0,776;0,722;0,691;0,594;0,619;0,585;0
3537107;"Pedreira";2022;0,388;0,441;0,759;0,697;0,634;0,556;0,594;0,565;0
3537107;"Pedreira";2024;0,402;0,464;0,762;0,716;0,691;0,569;0,618;0,583;0
3537156;"Pedrinhas Paulista";2014;0,38;0,457;0,748;0,698;0,63;0,449;0,586;0,535;0
3537156;"Pedrinhas Paulista";2016;0,367;0,438;0,797;0,717;0,604;0,511;0,589;0,555;0
3537156;"Pedrinhas Paulista";2018;0,408;0,451;0,842;0,721;0,734;0,563;0,661;0,578;0
3537156;"Pedrinhas Paulista";2020;0,411;0,439;0,816;0,722;0,711;0,594;0,646;0,585;0
3537156;"Pedrinhas Paulista";2022;0,41;0,441;0,824;0,697;0,769;0,556;0,668;0,565;0
3537156;"Pedrinhas Paulista";2024;0,39;0,464;0,761;0,716;0,708;0,569;0,62;0,583;0
3537206;"Pedro de Toledo";2014;0,271;0,457;0,591;0,698;0,309;0,449;0,39;0,535;1
3537206;"Pedro de Toledo";2016;0,25;0,438;0,564;0,717;0,438;0,511;0,417;0,555;1
3537206;"Pedro de Toledo";2018;0,293;0,451;0,592;0,721;0,388;0,563;0,424;0,578;1
3537206;"Pedro de Toledo";2020;0,295;0,439;0,749;0,722;0,48;0,594;0,508;0,585;1
3537206;"Pedro de Toledo";2022;0,286;0,441;0,789;0,697;0,487;0,556;0,521;0,565;1
3537206;"Pedro de Toledo";2024;0,32;0,464;0,686;0,716;0,51;0,569;0,505;0,583;1
3537305;"Penápolis";2014;0,365;0,457;0,686;0,698;0,491;0,449;0,514;0,535;1
3537305;"Penápolis";2016;0,365;0,438;0,746;0,717;0,553;0,511;0,555;0,555;1
3537305;"Penápolis";2018;0,383;0,451;0,696;0,721;0,637;0,563;0,572;0,578;1
3537305;"Penápolis";2020;0,372;0,439;0,698;0,722;0,648;0,594;0,573;0,585;1
3537305;"Penápolis";2022;0,372;0,441;0,645;0,697;0,652;0,556;0,556;0,565;1
3537305;"Penápolis";2024;0,396;0,464;0,641;0,716;0,685;0,569;0,574;0,583;1
3537404;"Pereira Barreto";2014;0,376;0,457;0,645;0,698;0,582;0,449;0,534;0,535;1
3537404;"Pereira Barreto";2016;0,37;0,438;0,676;0,717;0,693;0,511;0,58;0,555;0
3537404;"Pereira Barreto";2018;0,372;0,451;0,733;0,721;0,688;0,563;0,598;0,578;0
3537404;"Pereira Barreto";2020;0,379;0,439;0,619;0,722;0,687;0,594;0,562;0,585;1
3537404;"Pereira Barreto";2022;0,381;0,441;0,547;0,697;0,637;0,556;0,522;0,565;1
3537404;"Pereira Barreto";2024;0,411;0,464;0,66;0,716;0,72;0,569;0,597;0,583;0
3537503;"Pereiras";2014;0,353;0,457;0,76;0,698;0,522;0,449;0,545;0,535;0
3537503;"Pereiras";2016;0,329;0,438;0,687;0,717;0,493;0,511;0,503;0,555;1
3537503;"Pereiras";2018;0,366;0,451;0,7;0,721;0,542;0,563;0,536;0,578;1
3537503;"Pereiras";2020;0,38;0,439;0,67;0,722;0,624;0,594;0,558;0,585;1
3537503;"Pereiras";2022;0,38;0,441;0,598;0,697;0,525;0,556;0,501;0,565;1
3537503;"Pereiras";2024;0,414;0,464;0,7;0,716;0,564;0,569;0,559;0,583;1
3537602;"Peruíbe";2014;0,379;0,457;0,602;0,698;0,38;0,449;0,454;0,535;1
3537602;"Peruíbe";2016;0,354;0,438;0,672;0,717;0,47;0,511;0,499;0,555;1
3537602;"Peruíbe";2018;0,389;0,451;0,667;0,721;0,462;0,563;0,506;0,578;1
3537602;"Peruíbe";2020;0,385;0,439;0,638;0,722;0,499;0,594;0,507;0,585;1
3537602;"Peruíbe";2022;0,38;0,441;0,62;0,697;0,483;0,556;0,494;0,565;1
3537602;"Peruíbe";2024;0,406;0,464;0,65;0,716;0,497;0,569;0,518;0,583;1
3537701;"Piacatu";2014;0,291;0,457;0,691;0,698;0,554;0,449;0,512;0,535;1
3537701;"Piacatu";2016;0,286;0,438;0,595;0,717;0,607;0,511;0,496;0,555;1
3537701;"Piacatu";2018;0,302;0,451;0,536;0,721;0,685;0,563;0,508;0,578;1
3537701;"Piacatu";2020;0,304;0,439;0,559;0,722;0,656;0,594;0,506;0,585;1
3537701;"Piacatu";2022;0,295;0,441;0,524;0,697;0,644;0,556;0,488;0,565;1
3537701;"Piacatu";2024;0,322;0,464;0,601;0,716;0,656;0,569;0,526;0,583;1
3537800;"Piedade";2014;0,299;0,457;0,619;0,698;0,493;0,449;0,47;0,535;1
3537800;"Piedade";2016;0,285;0,438;0,678;0,717;0,531;0,511;0,498;0,555;1
3537800;"Piedade";2018;0,307;0,451;0,702;0,721;0,608;0,563;0,539;0,578;1
3537800;"Piedade";2020;0,312;0,439;0,682;0,722;0,639;0,594;0,544;0,585;1
3537800;"Piedade";2022;0,302;0,441;0,661;0,697;0,602;0,556;0,522;0,565;1
3537800;"Piedade";2024;0,327;0,464;0,68;0,716;0,616;0,569;0,541;0,583;1
3537909;"Pilar do Sul";2014;0,303;0,457;0,658;0,698;0,508;0,449;0,49;0,535;1
3537909;"Pilar do Sul";2016;0,297;0,438;0,653;0,717;0,592;0,511;0,514;0,555;1
3537909;"Pilar do Sul";2018;0,318;0,451;0,645;0,721;0,63;0,563;0,531;0,578;1
3537909;"Pilar do Sul";2020;0,315;0,439;0,706;0,722;0,706;0,594;0,576;0,585;1
3537909;"Pilar do Sul";2022;0,331;0,441;0,677;0,697;0,628;0,556;0,545;0,565;1
3537909;"Pilar do Sul";2024;0,336;0,464;0,652;0,716;0,648;0,569;0,545;0,583;1
3538006;"Pindamonhangaba";2014;0,405;0,457;0,668;0,698;0,425;0,449;0,499;0,535;1
3538006;"Pindamonhangaba";2016;0,378;0,438;0,698;0,717;0,518;0,511;0,531;0,555;1
3538006;"Pindamonhangaba";2018;0,395;0,451;0,695;0,721;0,603;0,563;0,564;0,578;1
3538006;"Pindamonhangaba";2020;0,382;0,439;0,724;0,722;0,6;0,594;0,569;0,585;1
3538006;"Pindamonhangaba";2022;0,395;0,441;0,681;0,697;0,577;0,556;0,551;0,565;1
3538006;"Pindamonhangaba";2024;0,397;0,464;0,72;0,716;0,607;0,569;0,575;0,583;1
3538105;"Pindorama";2014;0,335;0,457;0,703;0,698;0,464;0,449;0,501;0,535;1
3538105;"Pindorama";2016;0,323;0,438;0,759;0,717;0,513;0,511;0,532;0,555;1
3538105;"Pindorama";2018;0,35;0,451;0,738;0,721;0,549;0,563;0,546;0,578;1
3538105;"Pindorama";2020;0,351;0,439;0,707;0,722;0,589;0,594;0,549;0,585;1
3538105;"Pindorama";2022;0,353;0,441;0,628;0,697;0,523;0,556;0,501;0,565;1
3538105;"Pindorama";2024;0,386;0,464;0,81;0,716;0,588;0,569;0,595;0,583;0
3538204;"Pinhalzinho";2014;0,273;0,457;0,74;0,698;0,468;0,449;0,494;0,535;1
3538204;"Pinhalzinho";2016;0,262;0,438;0,768;0,717;0,474;0,511;0,501;0,555;1
3538204;"Pinhalzinho";2018;0,303;0,451;0,725;0,721;0,636;0,563;0,555;0,578;1
3538204;"Pinhalzinho";2020;0,301;0,439;0,822;0,722;0,646;0,594;0,59;0,585;0
3538204;"Pinhalzinho";2022;0,311;0,441;0,656;0,697;0,547;0,556;0,505;0,565;1
3538204;"Pinhalzinho";2024;0,362;0,464;0,742;0,716;0,573;0,569;0,559;0,583;1
3538303;"Piquerobi";2014;0,267;0,457;0,776;0,698;0,513;0,449;0,519;0,535;1
3538303;"Piquerobi";2016;0,251;0,438;0,713;0,717;0,592;0,511;0,519;0,555;1
3538303;"Piquerobi";2018;0,278;0,451;0,708;0,721;0,569;0,563;0,518;0,578;1
3538303;"Piquerobi";2020;0,296;0,439;0,841;0,722;0,568;0,594;0,568;0,585;1
3538303;"Piquerobi";2022;0,266;0,441;0,873;0,697;0,513;0,556;0,551;0,565;1
3538303;"Piquerobi";2024;0,331;0,464;0,834;0,716;0,687;0,569;0,617;0,583;0
3538501;"Piquete";2014;0,238;0,457;0,625;0,698;0,36;0,449;0,408;0,535;1
3538501;"Piquete";2016;0,231;0,438;0,64;0,717;0,481;0,511;0,451;0,555;1
3538501;"Piquete";2018;0,248;0,451;0,704;0,721;0,49;0,563;0,481;0,578;1
3538501;"Piquete";2020;0,255;0,439;0,715;0,722;0,509;0,594;0,493;0,585;1
3538501;"Piquete";2022;0,25;0,441;0,724;0,697;0,507;0,556;0,494;0,565;1
3538501;"Piquete";2024;0,282;0,464;0,771;0,716;0,51;0,569;0,521;0,583;1
3538600;"Piracaia";2014;0,295;0,457;0,685;0,698;0,444;0,449;0,475;0,535;1
3538600;"Piracaia";2016;0,283;0,438;0,757;0,717;0,554;0,511;0,531;0,555;1
3538600;"Piracaia";2018;0,317;0,451;0,785;0,721;0,599;0,563;0,567;0,578;1
3538600;"Piracaia";2020;0,326;0,439;0,749;0,722;0,635;0,594;0,57;0,585;1
3538600;"Piracaia";2022;0,318;0,441;0,726;0,697;0,576;0,556;0,54;0,565;1
3538600;"Piracaia";2024;0,324;0,464;0,729;0,716;0,626;0,569;0,56;0,583;1
3538709;"Piracicaba";2014;0,477;0,457;0,703;0,698;0,544;0,449;0,575;0,535;0
3538709;"Piracicaba";2016;0,455;0,438;0,716;0,717;0,614;0,511;0,595;0,555;0
3538709;"Piracicaba";2018;0,478;0,451;0,717;0,721;0,665;0,563;0,62;0,578;0
3538709;"Piracicaba";2020;0,46;0,439;0,724;0,722;0,69;0,594;0,625;0,585;0
3538709;"Piracicaba";2022;0,463;0,441;0,708;0,697;0,65;0,556;0,607;0,565;0
3538709;"Piracicaba";2024;0,447;0,464;0,724;0,716;0,671;0,569;0,614;0,583;0
3538808;"Piraju";2014;0,336;0,457;0,649;0,698;0,566;0,449;0,517;0,535;1
3538808;"Piraju";2016;0,327;0,438;0,783;0,717;0,595;0,511;0,568;0,555;0
3538808;"Piraju";2018;0,351;0,451;0,778;0,721;0,706;0,563;0,612;0,578;0
3538808;"Piraju";2020;0,354;0,439;0,707;0,722;0,687;0,594;0,583;0,585;1
3538808;"Piraju";2022;0,343;0,441;0,695;0,697;0,633;0,556;0,557;0,565;1
3538808;"Piraju";2024;0,366;0,464;0,746;0,716;0,681;0,569;0,598;0,583;0
3538907;"Pirajuí";2014;0,305;0,457;0,529;0,698;0,409;0,449;0,414;0,535;1
3538907;"Pirajuí";2016;0,302;0,438;0,57;0,717;0,497;0,511;0,456;0,555;1
3538907;"Pirajuí";2018;0,329;0,451;0,585;0,721;0,482;0,563;0,465;0,578;1
3538907;"Pirajuí";2020;0,328;0,439;0,609;0,722;0,512;0,594;0,483;0,585;1
3538907;"Pirajuí";2022;0,325;0,441;0,62;0,697;0,466;0,556;0,47;0,565;1
3538907;"Pirajuí";2024;0,401;0,464;0,711;0,716;0,511;0,569;0,541;0,583;1
3539004;"Pirangi";2014;0,34;0,457;0,756;0,698;0,414;0,449;0,503;0,535;1
3539004;"Pirangi";2016;0,328;0,438;0,793;0,717;0,553;0,511;0,558;0,555;0
3539004;"Pirangi";2018;0,371;0,451;0,813;0,721;0,615;0,563;0,6;0,578;0
3539004;"Pirangi";2020;0,378;0,439;0,811;0,722;0,621;0,594;0,603;0,585;0
3539004;"Pirangi";2022;0,356;0,441;0,799;0,697;0,578;0,556;0,578;0,565;0
3539004;"Pirangi";2024;0,401;0,464;0,726;0,716;0,589;0,569;0,572;0,583;1
3539103;"Pirapora do Bom Jesus";2014;0,35;0,457;0,622;0,698;0,322;0,449;0,431;0,535;1
3539103;"Pirapora do Bom Jesus";2016;0,292;0,438;0,713;0,717;0,37;0,511;0,458;0,555;1
3539103;"Pirapora do Bom Jesus";2018;0,337;0,451;0,722;0,721;0,394;0,563;0,484;0,578;1
3539103;"Pirapora do Bom Jesus";2020;0,329;0,439;0,655;0,722;0,359;0,594;0,448;0,585;1
3539103;"Pirapora do Bom Jesus";2022;0,331;0,441;0,71;0,697;0,444;0,556;0,495;0,565;1
3539103;"Pirapora do Bom Jesus";2024;0,344;0,464;0,714;0,716;0,415;0,569;0,491;0,583;1
3539202;"Pirapozinho";2014;0,322;0,457;0,674;0,698;0,52;0,449;0,505;0,535;1
3539202;"Pirapozinho";2016;0,306;0,438;0,73;0,717;0,539;0,511;0,525;0,555;1
3539202;"Pirapozinho";2018;0,337;0,451;0,74;0,721;0,59;0,563;0,556;0,578;1
3539202;"Pirapozinho";2020;0,329;0,439;0,744;0,722;0,577;0,594;0,55;0,585;1
3539202;"Pirapozinho";2022;0,325;0,441;0,724;0,697;0,587;0,556;0,545;0,565;1
3539202;"Pirapozinho";2024;0,36;0,464;0,723;0,716;0,562;0,569;0,548;0,583;1
3539301;"Pirassununga";2014;0,4;0,457;0,676;0,698;0,537;0,449;0,538;0,535;0
3539301;"Pirassununga";2016;0,388;0,438;0,732;0,717;0,569;0,511;0,563;0,555;0
3539301;"Pirassununga";2018;0,406;0,451;0,712;0,721;0,59;0,563;0,569;0,578;1
3539301;"Pirassununga";2020;0,406;0,439;0,751;0,722;0,615;0,594;0,591;0,585;0
3539301;"Pirassununga";2022;0,405;0,441;0,727;0,697;0,535;0,556;0,556;0,565;1
3539301;"Pirassununga";2024;0,409;0,464;0,692;0,716;0,579;0,569;0,56;0,583;1
3539400;"Piratininga";2014;0,318;0,457;0,693;0,698;0,366;0,449;0,459;0,535;1
3539400;"Piratininga";2016;0,305;0,438;0,776;0,717;0,439;0,511;0,507;0,555;1
3539400;"Piratininga";2018;0,345;0,451;0,737;0,721;0,541;0,563;0,541;0,578;1
3539400;"Piratininga";2020;0,34;0,439;0,753;0,722;0,578;0,594;0,557;0,585;1
3539400;"Piratininga";2022;0,326;0,441;0,793;0,697;0,556;0,556;0,558;0,565;1
3539400;"Piratininga";2024;0,36;0,464;0,766;0,716;0,516;0,569;0,547;0,583;1
3539509;"Pitangueiras";2014;0,375;0,457;0,681;0,698;0,43;0,449;0,495;0,535;1
3539509;"Pitangueiras";2016;0,365;0,438;0,706;0,717;0,506;0,511;0,526;0,555;1
3539509;"Pitangueiras";2018;0,374;0,451;0,678;0,721;0,572;0,563;0,541;0,578;1
3539509;"Pitangueiras";2020;0,374;0,439;0,68;0,722;0,574;0,594;0,543;0,585;1
3539509;"Pitangueiras";2022;0,371;0,441;0,701;0,697;0,549;0,556;0,54;0,565;1
3539509;"Pitangueiras";2024;0,412;0,464;0,682;0,716;0,573;0,569;0,556;0,583;1
3539608;"Planalto";2014;0,358;0,457;0,837;0,698;0,438;0,449;0,544;0,535;0
3539608;"Planalto";2016;0,363;0,438;0,72;0,717;0,422;0,511;0,502;0,555;1
3539608;"Planalto";2018;0,398;0,451;0,668;0,721;0,478;0,563;0,515;0,578;1
3539608;"Planalto";2020;0,394;0,439;0,711;0,722;0,468;0,594;0,524;0,585;1
3539608;"Planalto";2022;0,393;0,441;0,725;0,697;0,555;0,556;0,558;0,565;1
3539608;"Planalto";2024;0,456;0,464;0,729;0,716;0,524;0,569;0,57;0,583;1
3539707;"Platina";2014;0,272;0,457;0,763;0,698;0,464;0,449;0,5;0,535;1
3539707;"Platina";2016;0,304;0,438;0,817;0,717;0,571;0,511;0,564;0,555;0
3539707;"Platina";2018;0,348;0,451;0,83;0,721;0,531;0,563;0,57;0,578;1
3539707;"Platina";2020;0,358;0,439;0,694;0,722;0,502;0,594;0,518;0,585;1
3539707;"Platina";2022;0,357;0,441;0,598;0,697;0,538;0,556;0,498;0,565;1
3539707;"Platina";2024;0,377;0,464;0,759;0,716;0,534;0,569;0,557;0,583;1
3539806;"Poá";2014;0,407;0,457;0,669;0,698;0,445;0,449;0,507;0,535;1
3539806;"Poá";2016;0,386;0,438;0,675;0,717;0,507;0,511;0,523;0,555;1
3539806;"Poá";2018;0,39;0,451;0,674;0,721;0,566;0,563;0,543;0,578;1
3539806;"Poá";2020;0,362;0,439;0,687;0,722;0,583;0,594;0,544;0,585;1
3539806;"Poá";2022;0,369;0,441;0,64;0,697;0,533;0,556;0,514;0,565;1
3539806;"Poá";2024;0,36;0,464;0,664;0,716;0,567;0,569;0,53;0,583;1
3539905;"Poloni";2014;0,336;0,457;0,888;0,698;0,493;0,449;0,572;0,535;0
3539905;"Poloni";2016;0,316;0,438;0,778;0,717;0,522;0,511;0,539;0,555;1
3539905;"Poloni";2018;0,344;0,451;0,77;0,721;0,561;0,563;0,558;0,578;1
3539905;"Poloni";2020;0,339;0,439;0,796;0,722;0,557;0,594;0,564;0,585;1
3539905;"Poloni";2022;0,326;0,441;0,796;0,697;0,485;0,556;0,536;0,565;1
3539905;"Poloni";2024;0,348;0,464;0,807;0,716;0,615;0,569;0,59;0,583;0
3540002;"Pompéia";2014;0,431;0,457;0,63;0,698;0,533;0,449;0,531;0,535;1
3540002;"Pompéia";2016;0,415;0,438;0,6;0,717;0,579;0,511;0,531;0,555;1
3540002;"Pompéia";2018;0,439;0,451;0,645;0,721;0,637;0,563;0,574;0,578;1
3540002;"Pompéia";2020;0,441;0,439;0,79;0,722;0,697;0,594;0,643;0,585;0
3540002;"Pompéia";2022;0,453;0,441;0,766;0,697;0,658;0,556;0,626;0,565;0
3540002;"Pompéia";2024;0,5;0,464;0,744;0,716;0,676;0,569;0,64;0,583;0
3540101;"Pongaí";2014;0,3;0,457;0,739;0,698;0,46;0,449;0,5;0,535;1
3540101;"Pongaí";2016;0,292;0,438;0,665;0,717;0,536;0,511;0,498;0,555;1
3540101;"Pongaí";2018;0,319;0,451;0,685;0,721;0,558;0,563;0,521;0,578;1
3540101;"Pongaí";2020;0,319;0,439;0,664;0,722;0,627;0,594;0,537;0,585;1
3540101;"Pongaí";2022;0,308;0,441;0,79;0,697;0,605;0,556;0,568;0,565;0
3540101;"Pongaí";2024;0,322;0,464;0,837;0,716;0,646;0,569;0,602;0,583;0
3540200;"Pontal";2014;0,377;0,457;0,606;0,698;0,363;0,449;0,449;0,535;1
3540200;"Pontal";2016;0,367;0,438;0,702;0,717;0,393;0,511;0,487;0,555;1
3540200;"Pontal";2018;0,38;0,451;0,725;0,721;0,547;0,563;0,551;0,578;1
3540200;"Pontal";2020;0,366;0,439;0,716;0,722;0,591;0,594;0,558;0,585;1
3540200;"Pontal";2022;0,388;0,441;0,69;0,697;0,478;0,556;0,519;0,565;1
3540200;"Pontal";2024;0,437;0,464;0,644;0,716;0,553;0,569;0,545;0,583;1
3540259;"Pontalinda";2014;0,226;0,457;0,636;0,698;0,391;0,449;0,418;0,535;1
3540259;"Pontalinda";2016;0,214;0,438;0,686;0,717;0,56;0,511;0,487;0,555;1
3540259;"Pontalinda";2018;0,239;0,451;0,719;0,721;0,437;0,563;0,465;0,578;1
3540259;"Pontalinda";2020;0,24;0,439;0,842;0,722;0,547;0,594;0,543;0,585;1
3540259;"Pontalinda";2022;0,24;0,441;0,788;0,697;0,461;0,556;0,496;0,565;1
3540259;"Pontalinda";2024;0,27;0,464;0,748;0,716;0,571;0,569;0,53;0,583;1
3540309;"Pontes Gestal";2014;0,419;0,457;0,698;0,698;0,406;0,449;0,508;0,535;1
3540309;"Pontes Gestal";2016;0,412;0,438;0,787;0,717;0,47;0,511;0,556;0,555;0
3540309;"Pontes Gestal";2018;0,429;0,451;0,706;0,721;0,533;0,563;0,556;0,578;1
3540309;"Pontes Gestal";2020;0,373;0,439;0,684;0,722;0,465;0,594;0,507;0,585;1
3540309;"Pontes Gestal";2022;0,406;0,441;0,851;0,697;0,569;0,556;0,609;0,565;0
3540309;"Pontes Gestal";2024;0,442;0,464;0,908;0,716;0,66;0,569;0,67;0,583;0
3540408;"Populina";2014;0,293;0,457;0,632;0,698;0,57;0,449;0,498;0,535;1
3540408;"Populina";2016;0,277;0,438;0,635;0,717;0,725;0,511;0,546;0,555;1
3540408;"Populina";2018;0,306;0,451;0,591;0,721;0,632;0,563;0,51;0,578;1
3540408;"Populina";2020;0,32;0,439;0,6;0,722;0,714;0,594;0,545;0,585;1
3540408;"Populina";2022;0,31;0,441;0,541;0,697;0,669;0,556;0,507;0,565;1
3540408;"Populina";2024;0,346;0,464;0,669;0,716;0,643;0,569;0,553;0,583;1
3540507;"Porangaba";2014;0,274;0,457;0,698;0,698;0,38;0,449;0,451;0,535;1
3540507;"Porangaba";2016;0,26;0,438;0,682;0,717;0,471;0,511;0,471;0,555;1
3540507;"Porangaba";2018;0,31;0,451;0,71;0,721;0,408;0,563;0,476;0,578;1
3540507;"Porangaba";2020;0,312;0,439;0,769;0,722;0,495;0,594;0,525;0,585;1
3540507;"Porangaba";2022;0,28;0,441;0,691;0,697;0,479;0,556;0,483;0,565;1
3540507;"Porangaba";2024;0,326;0,464;0,772;0,716;0,462;0,569;0,52;0,583;1
3540606;"Porto Feliz";2014;0,416;0,457;0,661;0,698;0,582;0,449;0,553;0,535;0
3540606;"Porto Feliz";2016;0,408;0,438;0,75;0,717;0,595;0,511;0,584;0,555;0
3540606;"Porto Feliz";2018;0,461;0,451;0,723;0,721;0,59;0,563;0,591;0,578;0
3540606;"Porto Feliz";2020;0,47;0,439;0,706;0,722;0,609;0,594;0,595;0,585;0
3540606;"Porto Feliz";2022;0,474;0,441;0,773;0,697;0,538;0,556;0,595;0,565;0
